V744A,V744B,V744C,V744D,V744E,education_femme,age_femme,exposition_medias,nb_enfants,quintile_richesse,femme_travaille,education_conjoint,alcool_conjoint,milieu_rural,television,radio,violence_physique
0,0,0,0,1,1,33.46707218000712,0,4,5,1,0,0,0,0,1,1
1,1,0,0,0,3,38.866808107256546,1,0,4,1,0,0,1,1,2,1
1,0,0,0,0,1,23.134772385319096,0,1,1,1,1,0,0,1,2,1
0,0,0,1,0,1,29.613000810270123,0,3,4,0,1,0,0,0,1,1
0,0,0,1,0,1,22.529711570827075,1,8,2,0,0,0,1,1,2,1
0,0,0,0,0,3,37.30130644121871,0,2,2,0,2,0,0,1,1,0
0,0,0,0,1,0,33.25723869468091,0,2,2,0,2,0,1,0,1,1
0,1,0,0,0,2,35.00356383749434,1,3,3,1,2,0,1,1,2,1
0,0,0,0,0,1,25.030239388374973,0,5,5,1,2,0,1,1,2,0
1,0,0,0,0,0,40.81139211961381,0,7,4,1,2,0,0,2,0,1
0,1,0,0,0,2,10.514634059227337,1,3,2,1,2,0,0,1,1,1
0,0,0,0,0,2,30.556137905839613,1,1,4,1,2,0,1,1,0,0
0,0,0,1,0,2,31.908205320328804,1,2,3,1,1,0,1,1,1,1
0,0,0,0,0,1,14.09909671783807,1,7,2,1,0,0,0,2,1,0
0,0,0,0,0,2,36.47239410481782,0,2,2,1,1,0,1,0,1,0
0,0,0,0,0,2,31.288643645829566,0,3,1,1,2,0,1,0,2,0
0,1,0,0,0,1,38.118387131051534,1,2,1,0,0,0,1,1,0,1
0,0,1,0,0,2,51.49840593847199,1,4,3,0,2,0,0,2,2,1
1,1,0,0,0,3,35.919002030527565,0,4,4,1,0,0,0,1,2,1
0,0,0,0,0,2,41.945750131753876,0,4,1,1,0,0,1,0,2,0
0,0,0,0,0,1,45.74286373623767,0,9,2,1,2,0,0,2,1,0
0,0,0,0,0,2,37.475851995387124,1,0,1,1,1,0,1,0,2,0
1,0,0,1,0,2,24.84735708450581,1,2,3,1,2,0,0,2,0,1
0,0,0,0,0,0,17.64644381945236,0,3,5,1,2,0,1,2,1,0
0,0,0,1,1,2,36.381716325387885,0,6,5,0,1,0,0,1,0,1
1,0,0,1,0,3,29.177602250725815,0,4,5,1,2,1,1,0,0,1
1,0,0,1,0,2,44.837489928562114,1,3,5,1,2,0,0,1,2,1
0,0,0,1,0,2,28.481354602897326,1,6,3,1,2,0,1,1,1,1
0,0,0,0,0,0,32.76694433175818,1,3,1,1,2,0,0,0,1,0
0,1,0,1,0,3,22.121200520908555,0,3,4,0,2,0,1,2,1,1
0,0,0,0,0,2,29.70235615373094,0,4,4,0,1,0,0,2,2,0
0,0,0,0,0,1,24.131634499061107,0,7,1,1,1,0,0,1,1,0
0,1,0,0,0,2,24.980798468240422,1,0,1,0,1,0,1,2,2,1
0,1,0,0,0,2,32.40882749530218,0,3,1,1,1,0,1,2,1,1
0,0,0,0,0,0,27.25566290225001,1,5,3,1,2,0,1,1,2,0
0,0,0,0,0,2,57.35191527979423,0,2,2,1,2,0,1,1,1,0
0,0,0,0,0,2,40.673815605605256,0,1,5,1,2,0,1,1,2,0
0,0,1,0,1,0,42.987151188846305,1,4,1,0,2,0,0,1,2,1
0,1,0,0,0,2,31.86869512567786,1,3,2,1,1,0,1,2,2,1
0,0,0,0,0,2,33.88349526174678,1,3,5,1,2,0,0,0,1,0
0,0,0,0,0,0,28.904785605394522,1,5,5,0,0,0,1,1,0,0
0,1,1,0,0,1,57.30674237432773,0,1,4,1,0,0,1,0,0,1
0,0,1,0,0,1,31.88756648701253,0,5,5,1,1,0,0,2,2,1
1,0,0,0,0,1,27.28511570711586,1,2,1,1,2,0,1,1,1,1
0,1,0,0,0,2,25.88776074796758,0,3,4,1,2,0,0,1,0,1
0,0,0,0,0,1,36.01875525060846,0,8,2,1,1,0,0,1,0,0
0,1,0,0,0,3,46.11550499749323,1,1,4,0,2,0,1,0,2,1
0,1,0,0,1,3,43.00872339865897,1,6,2,0,1,0,0,2,1,1
0,0,1,0,0,1,25.86617389563585,1,3,3,1,2,0,1,1,0,1
1,0,0,1,0,2,25.63722686409148,0,4,2,0,1,0,0,0,0,1
0,0,0,0,0,2,44.49029713321826,1,0,3,0,2,0,1,0,2,0
0,0,0,0,0,2,52.442846774489695,1,0,2,0,1,0,1,1,1,0
0,0,0,0,1,1,31.551476678782876,1,3,2,1,1,0,0,1,1,1
0,0,0,0,0,1,44.12159769779403,0,2,2,0,1,0,1,2,1,0
0,0,0,1,0,0,19.26538061764706,0,4,1,0,0,0,0,1,2,1
0,0,0,0,0,0,25.05522214095285,1,5,1,1,1,0,1,1,2,0
0,0,0,0,0,2,23.5107363438983,1,7,5,1,1,0,1,2,1,0
0,0,0,0,0,1,36.7335882948752,0,1,2,0,2,0,1,1,2,0
0,1,0,0,0,0,31.235522995040782,0,2,3,0,1,0,1,1,1,1
1,0,0,0,0,2,35.114261595505376,1,3,3,1,2,0,1,2,1,1
0,0,0,0,0,0,44.237778696307764,1,4,2,0,2,0,1,2,0,0
0,1,0,0,0,0,26.825554490550246,0,1,1,1,2,0,0,0,1,1
0,0,0,1,0,2,33.77413589149967,0,3,1,0,2,0,1,0,2,1
0,0,1,0,0,2,20.45723036260646,1,3,4,1,0,0,1,0,2,1
1,1,1,0,0,0,43.72320715639929,0,3,1,1,2,0,1,2,2,1
0,0,0,0,0,1,43.09664753706777,0,4,1,0,1,0,1,2,0,0
0,1,0,0,0,1,36.265559771124984,0,3,5,1,0,0,0,0,0,1
1,0,0,0,1,2,34.01540575026201,0,3,4,1,1,0,1,2,0,1
0,0,1,0,0,2,28.16492420856238,1,4,1,1,2,0,1,1,1,1
1,1,0,0,1,1,19.921392489288667,1,3,3,1,1,0,0,1,1,1
0,0,0,0,0,1,35.741540053728926,1,7,3,0,1,0,1,1,0,0
0,0,0,0,0,2,39.93266753914811,1,1,2,1,1,0,1,0,2,0
0,1,0,0,1,2,51.68015598279517,0,1,3,0,0,0,0,2,1,1
0,1,0,0,0,2,29.23998950354936,0,2,1,1,2,0,1,0,0,1
1,1,0,0,0,1,35.41268904935723,0,2,5,0,1,0,0,0,1,1
0,0,0,0,0,2,43.26395921253189,1,3,1,1,0,0,1,2,2,0
0,0,1,0,0,2,43.544155773405606,0,3,1,1,1,0,1,1,1,1
0,0,0,0,0,2,27.111020101956406,0,1,2,0,0,0,0,0,2,0
0,0,1,0,0,2,30.30381764269393,0,5,1,1,0,0,0,0,2,1
0,1,0,0,0,1,28.01609892933542,1,3,2,1,1,0,0,1,0,1
1,0,0,0,0,1,24.51284551262183,1,5,1,1,1,0,1,2,1,1
0,0,1,0,1,1,46.58652554111619,0,0,3,1,2,0,0,2,0,1
0,0,1,0,0,1,33.48323842354112,1,4,1,1,1,0,0,0,0,1
0,0,0,0,1,3,32.20951719659323,1,8,5,0,0,0,0,1,2,1
0,1,0,0,0,1,35.20368591118217,0,1,1,0,1,0,1,1,0,1
0,0,0,0,1,1,33.399986276131976,0,3,1,0,1,0,0,2,1,1
0,0,0,0,0,2,30.844910422640037,0,4,1,1,1,0,0,2,1,0
1,1,0,0,0,0,25.81751677085864,1,4,3,0,1,0,1,1,1,1
0,0,0,0,0,1,47.45710826030147,0,3,4,0,0,0,0,0,2,0
0,0,0,0,1,1,27.59646795508076,0,2,3,0,1,0,0,0,1,1
0,0,0,1,0,2,24.246237781480303,1,5,5,1,2,0,1,0,2,1
1,0,0,0,0,1,32.150832446443715,1,4,3,0,0,0,0,1,2,1
0,0,0,0,0,1,52.96489152215761,1,3,1,0,2,0,1,1,1,0
0,1,0,0,0,1,25.259368269590794,0,2,1,0,1,0,0,0,0,1
0,0,0,0,0,2,39.49942153417619,1,4,2,1,1,0,0,2,1,0
0,1,0,0,0,1,30.609116074272965,1,3,5,0,1,0,0,2,1,1
0,1,0,0,0,2,35.176707407580835,1,6,2,1,2,0,0,1,2,1
0,0,0,1,1,1,41.47628223014269,1,2,5,1,2,0,1,1,1,1
0,0,0,0,0,1,16.906894083805174,1,4,1,1,2,0,0,1,2,0
0,0,0,0,0,2,24.56402768823517,1,2,4,0,2,0,1,1,0,0
1,0,0,0,0,0,41.344518992821584,0,3,2,1,1,0,1,2,0,1
1,1,0,0,1,1,33.80629508195648,0,2,1,1,2,0,1,2,2,1
0,0,0,0,0,2,34.870434156226196,0,7,1,0,1,0,0,1,1,0
0,0,0,0,0,1,39.51586763852325,1,1,2,1,1,0,0,0,2,0
0,0,1,0,0,2,24.62670613460567,0,2,4,0,0,0,1,2,2,1
0,0,0,0,0,0,42.71217460179408,0,1,3,1,1,0,0,0,1,0
0,0,1,0,0,2,40.52398863915711,0,5,2,0,2,0,0,1,1,1
0,0,0,1,0,3,35.11635002750285,1,4,4,0,2,0,0,1,0,1
0,0,0,0,0,1,37.253625115667624,0,5,1,1,1,0,1,2,2,0
0,0,0,0,0,2,43.73425613221035,0,2,2,1,2,1,0,1,0,0
0,0,0,0,1,1,27.37729675377234,0,8,3,1,1,0,1,1,0,1
0,0,1,0,0,2,39.05062027168935,0,2,3,0,1,0,1,2,2,1
0,0,0,0,0,0,49.12252229214734,1,3,2,0,1,0,0,2,2,0
0,0,0,0,0,2,38.85782412024452,1,3,3,1,0,1,1,2,2,0
0,0,0,0,0,2,30.831742982774276,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,1,54.459312920463,1,4,1,1,2,0,1,2,2,0
0,1,0,0,1,1,35.046574872417594,1,6,5,1,2,0,0,2,1,1
0,0,0,0,0,1,45.906901877021646,0,2,2,1,1,0,1,1,1,0
0,0,1,0,0,2,28.979757852769193,0,5,1,0,0,0,1,1,0,1
0,1,0,0,0,0,42.83056323052304,1,1,2,0,1,0,1,2,2,1
1,1,0,0,0,2,27.81824705786798,1,0,3,0,1,0,1,1,1,1
1,0,0,1,0,1,35.90747341576733,1,3,5,0,0,0,0,2,2,1
1,0,0,0,0,1,27.257316985311554,0,2,4,1,2,0,1,1,1,1
0,0,0,0,0,2,50.58075057863252,1,2,5,1,2,0,0,0,2,0
0,0,1,0,0,2,30.843478610644908,1,6,1,1,1,0,1,1,1,1
1,1,0,0,1,2,22.596231219312624,1,4,1,0,2,0,1,2,1,1
0,0,0,0,0,2,33.78460225369081,0,1,2,1,1,0,0,2,2,0
0,0,1,0,0,2,37.89498156505408,0,4,1,1,0,0,0,2,1,1
0,0,0,0,1,2,32.652610910437225,0,3,5,0,1,0,1,1,1,1
0,0,0,0,0,1,25.336121874700066,1,2,1,1,1,0,1,2,1,0
1,0,0,0,0,2,42.547046307796805,0,4,1,1,2,0,1,0,2,1
0,1,1,0,0,2,44.61037427232072,0,4,3,1,1,0,0,0,1,1
0,0,0,1,0,2,17.573996655727896,0,0,4,1,1,0,1,1,1,1
0,0,0,0,0,2,24.743649329096105,0,5,2,1,2,0,1,0,1,0
0,0,0,0,0,1,31.417322886317454,0,7,1,0,2,0,0,1,1,0
0,0,0,0,0,1,27.962391016420447,0,3,4,0,2,0,0,1,1,0
0,0,0,0,0,0,37.791377623275835,0,3,5,0,1,0,1,1,2,0
0,1,0,0,0,2,50.00713802622691,0,7,4,0,2,0,1,2,1,1
1,0,0,0,0,1,29.357504361592532,0,3,4,1,2,0,1,1,1,1
0,1,1,0,0,1,47.56351647026717,0,5,4,1,2,0,1,0,2,1
0,0,0,0,0,2,19.24450443634199,1,3,4,0,1,0,1,0,0,0
0,0,0,0,0,2,37.13907775641969,0,2,4,1,1,0,0,1,1,0
0,0,1,0,0,0,27.369183173184123,0,4,1,0,1,0,1,1,2,1
0,0,0,0,0,2,37.33972635508466,1,2,1,1,2,0,0,1,2,0
0,1,1,0,0,1,16.56166843724965,0,3,1,1,1,0,1,1,2,1
0,0,0,0,0,2,20.945868541551516,1,2,3,1,2,0,0,0,1,0
0,0,0,0,0,2,37.320406384944164,0,4,1,1,1,0,1,1,1,0
1,0,0,0,0,1,27.040991577332797,1,2,1,0,2,0,0,1,2,1
0,1,0,0,0,0,29.895006264700616,0,3,1,0,1,0,0,2,1,1
0,0,0,0,0,1,49.977452125894416,0,2,1,1,2,0,0,1,1,0
0,0,0,0,0,0,34.17941466327035,0,5,3,1,2,0,1,1,0,0
0,0,0,0,0,1,41.28410358281919,0,3,1,1,1,0,0,0,0,0
0,0,0,1,1,3,25.83876900867822,0,3,4,1,2,0,0,2,0,1
1,0,0,0,0,1,20.42680565600837,0,3,5,1,0,0,0,2,1,1
1,1,0,0,1,2,32.14916151431055,0,3,2,0,2,0,1,1,0,1
0,0,0,0,0,2,19.038634548987723,1,2,3,0,2,0,1,2,0,0
1,0,0,0,0,2,26.403116689852425,0,5,2,0,2,0,1,0,1,1
0,0,0,1,0,1,35.111114232032,0,2,3,1,1,0,1,1,1,1
0,0,0,1,0,1,31.865273657325716,0,4,5,1,0,0,0,0,1,1
0,0,0,0,0,2,36.01103028510463,1,4,1,1,0,0,0,1,2,0
1,1,0,0,0,2,38.48296108281936,0,2,5,0,0,0,1,1,0,1
0,1,0,0,0,0,21.779760143003216,0,3,1,1,1,0,1,2,0,1
0,1,1,0,0,2,24.140011275696967,0,2,2,1,1,0,0,0,1,1
0,1,0,0,0,0,12.639166983131641,1,0,5,1,2,0,1,1,1,1
0,0,0,0,0,1,29.454133238921216,1,6,3,1,0,0,1,2,0,0
0,0,1,0,0,2,39.751830405840245,0,5,1,1,2,0,1,2,0,1
1,0,0,0,1,2,46.76887483154032,0,2,4,1,2,0,1,1,0,1
0,0,0,0,0,0,34.67148138247349,1,6,3,1,2,0,0,1,1,0
0,0,0,0,0,1,45.67102843094702,0,10,4,1,2,0,1,1,1,0
1,0,0,0,0,1,36.46959132111665,0,3,1,0,1,0,0,0,1,1
0,0,0,0,0,3,33.89927961065947,0,7,5,1,1,0,0,0,2,0
1,1,0,0,0,1,27.214994847757815,0,5,4,0,0,0,1,1,1,1
0,0,0,0,0,1,10.71801159995243,0,5,5,0,1,0,0,1,2,0
0,1,0,0,0,1,44.275662231142235,1,4,2,1,1,0,1,1,1,1
0,0,0,0,0,0,32.40500773211313,1,3,3,1,1,0,1,1,2,0
1,0,0,0,0,2,45.8111576806448,0,3,4,0,1,0,0,1,2,1
0,0,0,0,0,1,24.068411994642222,1,3,1,0,0,0,1,1,0,0
0,0,0,0,0,2,55.48802795367283,0,6,1,1,1,0,1,2,0,0
0,0,0,0,0,1,30.586278531603597,0,6,2,1,1,0,0,0,2,0
0,0,0,0,0,2,26.46264235819161,1,3,5,0,1,0,0,0,1,0
0,0,0,0,0,0,30.90494496867543,1,0,1,1,1,0,0,0,2,0
0,0,0,0,0,2,34.48524472908497,1,5,5,1,1,0,1,1,1,0
1,0,0,0,0,1,32.24991134349296,1,3,2,0,2,0,0,0,1,1
0,0,0,0,0,2,28.10742719512537,0,5,3,1,1,0,1,2,0,0
0,0,0,1,0,2,16.12798422796667,0,0,2,0,2,0,1,1,0,1
0,0,0,0,0,2,25.419753514148287,1,2,4,1,1,0,0,2,1,0
1,0,0,0,0,1,42.89225172612559,0,2,5,1,1,0,0,2,2,1
0,0,0,0,0,3,24.71857888560229,1,2,2,1,1,0,0,0,1,0
0,0,0,0,0,1,16.932377674993365,0,1,1,0,1,0,1,1,2,0
0,0,0,0,0,2,23.08385234575477,1,0,1,1,2,0,1,2,0,0
0,0,0,1,0,1,32.075589523096035,0,8,2,0,2,0,0,2,2,1
0,0,0,0,0,1,25.839243144744756,1,7,1,1,0,0,1,0,1,0
0,0,0,0,0,0,30.29751516800447,1,4,1,0,2,0,0,2,2,0
0,0,1,0,0,0,25.47438519679402,0,1,5,0,2,0,1,0,2,1
0,0,0,0,0,1,42.29061823647794,0,6,4,0,1,0,1,0,1,0
0,0,0,1,0,0,37.464900450426825,1,4,3,1,2,0,0,1,0,1
0,0,0,0,0,3,53.52702396871552,0,1,1,1,2,0,1,1,1,0
0,0,0,0,0,2,29.34999194159069,0,2,1,1,1,0,1,2,0,0
0,0,0,0,1,0,30.250623670274834,0,5,2,1,2,0,0,1,2,1
0,0,0,1,1,1,43.90656881894013,0,3,1,1,2,1,0,1,1,1
0,0,0,0,1,2,36.53637798232515,0,2,1,1,1,0,1,2,0,1
0,0,0,0,0,1,24.14398787411737,1,1,1,0,1,0,1,2,1,0
0,0,0,0,0,2,38.07471826505968,0,3,4,1,2,0,0,1,1,0
0,0,0,0,0,2,36.58771874501108,0,3,4,0,1,0,0,2,2,0
0,1,0,0,0,2,16.21769824043061,0,3,2,1,1,0,0,1,0,1
0,1,0,0,0,2,26.84281049081024,0,1,2,1,1,0,0,1,0,1
0,0,0,0,0,2,34.66997776755444,1,1,2,1,2,0,0,1,2,0
0,0,0,0,0,1,46.350401277369635,0,2,3,1,0,0,1,1,1,0
0,0,0,0,1,1,39.39138553193066,0,4,5,0,1,0,1,0,2,1
0,0,1,0,0,0,27.654385088572447,0,4,3,1,2,0,0,1,1,1
1,1,0,0,0,2,26.313722288065374,1,0,1,1,2,0,0,0,2,1
0,1,0,1,0,1,40.31891916836048,1,5,1,0,2,0,1,1,1,1
1,0,0,0,0,2,10.335164515657063,0,2,1,0,1,0,1,1,1,1
0,0,1,0,1,1,25.38949369114239,1,3,4,1,1,0,0,1,1,1
0,0,0,0,0,1,46.00656442208871,0,0,2,1,0,0,0,1,1,0
0,0,0,0,0,1,35.660402556867325,0,5,5,1,1,0,0,0,2,0
0,1,0,0,1,2,25.844451284280254,0,4,2,1,1,0,0,1,2,1
0,1,0,0,0,2,21.720624142846923,1,3,4,0,0,0,1,2,2,1
0,0,0,0,0,2,40.70953241229907,1,5,3,1,1,0,0,0,2,0
0,0,1,0,0,2,33.62364552331497,0,1,4,1,1,0,0,2,2,1
1,0,1,0,0,3,30.865992724555795,1,6,3,0,1,0,0,1,1,1
0,0,0,0,0,2,36.378019183096384,0,2,1,1,1,0,1,2,1,0
1,1,0,0,0,1,34.43076186171614,0,3,4,0,2,0,0,1,1,1
0,0,1,0,1,1,33.71752400862272,1,4,1,0,1,0,0,1,2,1
0,0,0,0,0,1,20.585060724017175,1,6,3,1,0,0,0,2,2,0
0,0,0,0,0,3,23.35424607405655,0,6,1,1,2,0,0,0,0,0
0,1,0,0,0,1,39.85900805567806,1,4,2,1,2,0,0,0,1,1
0,0,0,0,0,1,38.1001083332076,1,4,2,1,1,0,1,0,1,0
0,1,0,0,1,2,36.45371530974144,0,4,3,1,2,0,0,2,1,1
0,1,1,0,0,1,27.445432235545347,0,3,2,1,2,0,1,0,1,1
0,1,0,0,0,2,40.01626633751122,0,4,3,0,1,0,0,1,1,1
0,0,0,0,0,2,29.45207325223925,1,1,1,1,1,0,0,1,0,0
1,0,0,0,0,2,45.00426118806514,0,1,4,0,0,0,0,2,1,1
1,0,0,0,0,2,25.954546198536036,0,6,3,1,1,0,0,2,2,1
0,0,0,0,0,2,28.014824981912756,0,5,2,1,2,0,0,2,1,0
0,0,0,0,0,2,31.491526171046523,0,6,3,1,0,0,1,1,0,0
0,0,0,0,0,1,40.77989446934036,1,4,2,0,1,0,1,0,1,0
0,0,1,0,0,2,32.57377394230393,1,3,5,1,2,0,1,1,0,1
1,1,0,0,0,2,33.25044584275095,0,5,3,1,2,0,0,2,2,1
0,0,0,0,0,1,29.258201681462054,0,2,4,0,1,1,1,2,1,0
0,0,0,1,1,1,35.393255475762246,0,5,4,0,1,0,1,1,2,1
0,0,0,0,0,1,32.24220640492529,1,3,4,0,1,0,0,2,0,0
0,0,0,1,0,2,25.60598782959311,1,3,4,1,1,0,1,2,2,1
0,1,0,0,0,0,34.08381078769993,1,2,1,0,1,0,0,2,2,1
1,0,0,0,0,2,34.3025215482127,0,1,5,1,2,0,0,2,1,1
0,1,0,0,0,0,54.7531460337835,0,2,4,0,1,0,1,1,1,1
0,0,0,0,0,0,27.217457465111096,1,3,1,0,1,0,1,1,0,0
1,0,0,0,0,1,25.093805594109483,1,0,3,0,1,0,0,0,1,1
0,0,0,0,0,2,35.495018623520785,1,3,3,1,2,0,0,0,1,0
0,0,0,0,0,1,23.666621320308476,0,0,1,1,0,0,0,1,1,0
0,0,0,1,0,1,22.920633624773437,0,7,3,0,2,0,1,1,1,1
0,0,0,1,0,2,19.53684218415492,0,1,5,0,1,0,1,1,0,1
1,0,0,0,0,2,25.69646584371035,0,7,5,1,0,0,0,2,2,1
0,0,0,0,0,2,25.926043962740525,0,5,1,1,0,0,0,2,1,0
1,0,0,0,0,2,20.96566178483176,0,3,2,1,2,0,1,0,1,1
0,1,0,0,0,2,30.57236125198561,1,2,3,0,1,0,1,0,1,1
1,0,0,0,0,2,10.896375326092343,1,5,4,1,0,0,0,2,0,1
0,0,0,0,0,3,37.473421766198754,0,4,4,0,1,0,1,2,1,0
0,0,0,1,0,0,27.721815999788355,1,3,4,0,1,0,0,2,0,1
0,1,1,0,0,0,29.089011799322105,0,3,3,1,1,0,1,0,1,1
1,1,0,0,0,1,38.3579375963508,0,2,5,1,1,0,0,0,2,1
0,0,1,1,0,2,36.35721835727117,1,3,3,0,2,0,1,2,1,1
0,0,0,0,0,2,27.041873802854766,0,2,1,1,1,0,0,0,0,0
1,0,1,0,1,1,37.10165402762087,0,3,2,0,1,0,1,1,2,1
0,1,0,0,0,2,47.30471985693037,1,6,1,0,1,0,0,1,2,1
1,1,0,0,0,2,23.486692695523004,0,3,3,0,0,0,0,0,0,1
0,1,0,0,0,2,39.91010481561479,1,1,4,1,1,0,0,0,0,1
0,0,0,0,0,2,22.548116639441666,1,5,4,0,1,0,1,1,2,0
0,0,1,0,0,2,43.831462379825325,0,4,3,0,0,0,0,1,1,1
0,1,0,1,0,1,26.279078368837993,0,2,4,1,2,0,1,2,2,1
0,0,1,0,1,1,25.923863535774025,0,8,1,1,1,0,1,1,1,1
0,0,0,0,0,2,43.58765431310391,0,1,5,1,2,0,0,2,2,0
0,0,0,0,0,2,39.61064699552861,0,3,4,1,1,0,0,1,2,0
0,1,0,0,0,2,26.58443912305641,0,3,5,1,0,0,0,1,2,1
0,0,1,0,0,0,34.08452927059145,1,4,1,1,2,0,0,1,2,1
0,0,0,0,0,0,26.297447325474955,0,6,1,1,1,0,0,2,0,0
0,0,0,0,0,0,18.087538846191116,0,2,1,1,2,0,1,2,1,0
0,0,0,0,0,2,34.66035159858563,1,2,5,0,2,0,1,2,1,0
0,0,0,0,0,2,29.58527383939665,1,4,4,0,2,0,1,2,2,0
1,0,1,0,0,2,24.103747926830017,0,2,1,0,2,0,1,1,2,1
1,0,0,0,0,2,45.03385024039498,1,2,2,0,0,0,0,0,1,1
0,0,0,0,0,1,24.41821233683737,0,1,3,1,2,0,1,1,0,0
0,1,0,0,1,1,34.239001211388995,1,3,4,1,1,0,0,0,1,1
1,1,0,0,0,2,42.94317760545459,0,5,2,1,2,0,0,1,0,1
0,0,0,1,0,1,30.518685258606567,0,3,2,0,0,0,0,1,0,1
0,1,0,0,0,2,26.072168307739172,0,4,3,0,1,0,1,2,2,1
0,0,0,0,0,2,35.66905923156909,0,4,3,1,2,0,0,2,0,0
0,0,0,0,1,0,37.13800742931608,0,6,1,1,2,0,0,0,1,1
0,0,0,0,0,0,41.05201447922918,0,3,4,0,2,0,0,0,2,0
0,0,0,0,0,1,50.30224789888964,0,3,1,1,1,0,0,0,1,0
1,1,1,0,0,1,28.647193560895797,1,3,4,1,2,0,1,1,2,1
1,0,1,0,0,2,34.721442251315786,1,1,4,0,1,0,0,0,1,1
0,0,0,0,0,2,21.096065058286342,0,7,5,1,2,0,1,0,2,0
0,0,0,0,0,3,39.097306095790174,1,5,1,1,2,0,1,1,0,0
1,0,0,0,0,2,34.60856477707062,1,4,5,1,1,0,0,1,0,1
0,0,0,0,0,1,31.23818859123442,0,3,4,1,1,0,1,0,1,0
0,0,0,0,0,2,27.152037232941424,1,3,5,1,1,1,0,1,1,0
0,0,0,1,0,2,29.65962810626466,1,4,1,0,0,0,0,0,0,1
1,0,0,0,0,0,35.09789699125818,0,3,2,0,2,0,0,2,1,1
0,0,0,0,0,3,23.914615393556147,0,4,1,0,1,0,0,1,0,0
1,0,0,0,0,2,30.043787922969734,0,4,1,0,2,0,1,1,1,1
1,0,0,0,0,2,33.05510580422699,0,3,5,0,2,0,0,2,1,1
0,1,0,0,0,3,18.581532826225263,1,5,2,1,1,0,1,0,0,1
0,1,0,0,0,2,23.122934689888645,1,5,4,1,1,0,0,0,1,1
0,1,0,0,0,0,26.761957815019414,0,5,3,0,0,0,1,1,2,1
0,0,0,0,0,2,47.48455511445702,1,2,3,1,0,0,0,1,2,0
0,0,0,0,0,2,25.174256172656538,0,6,3,1,0,0,1,2,0,0
0,1,0,0,0,2,32.381137933590004,0,4,2,0,0,0,1,2,1,1
0,0,0,0,0,0,23.222757154197474,0,4,1,1,1,0,1,2,2,0
1,0,0,0,0,1,25.679450313027726,0,2,4,0,1,0,0,1,1,1
0,0,0,0,0,2,19.498622144606436,0,3,2,0,2,0,1,1,1,0
0,0,1,0,0,3,39.133811898465204,1,6,4,1,1,0,0,0,1,1
0,1,0,0,0,1,20.572419805854103,0,5,3,1,2,0,1,0,0,1
0,0,0,0,0,2,41.33520242224541,1,2,1,0,1,0,0,0,2,0
0,0,0,0,0,0,37.251443923311285,0,1,1,1,1,0,1,1,1,0
0,0,0,0,0,2,32.19876282228068,0,3,2,0,0,0,1,0,1,0
0,0,1,0,0,1,41.64224082715651,1,2,2,0,2,0,0,0,2,1
0,0,0,0,0,3,61.759771867861105,0,5,2,1,2,0,1,0,0,0
0,0,0,0,0,2,37.34098846247545,1,5,2,0,1,0,1,1,2,0
0,0,0,0,0,1,22.48343621542364,0,4,2,1,2,0,0,0,1,0
0,0,0,1,0,1,46.74786423532706,0,2,1,0,2,0,0,0,2,1
1,0,1,0,1,1,34.630836545688396,0,3,1,1,1,0,1,0,1,1
0,0,0,0,0,2,52.53344763060868,1,3,5,0,1,0,0,2,2,0
0,0,0,0,0,2,28.19373293592644,0,4,4,1,0,0,0,0,2,0
0,0,1,0,0,2,44.822079411022166,0,6,3,1,2,0,0,1,1,1
0,0,0,0,0,2,32.898542032980394,1,4,2,1,1,0,1,1,2,0
0,1,0,0,1,2,57.607573650016676,1,6,4,1,1,0,0,0,2,1
0,1,0,0,0,3,30.281112973894295,0,2,1,1,2,0,0,1,1,1
0,0,0,1,0,2,60.81551833144994,1,3,1,1,0,0,1,1,0,1
0,0,0,0,0,1,36.99038229149355,1,2,1,1,2,0,1,0,2,0
0,0,0,0,0,2,40.77677225047102,0,2,4,1,0,0,0,1,1,0
0,0,0,0,0,1,48.7130917286054,0,4,4,0,2,0,0,0,2,0
0,0,1,0,0,3,25.57388510170948,0,4,3,1,1,1,0,2,2,1
1,1,0,0,0,1,41.91260066804881,1,0,1,1,1,0,0,2,0,1
0,0,0,0,0,1,30.17739392990154,0,4,2,0,1,0,0,1,1,0
0,1,0,0,0,1,34.30540557768465,0,4,4,1,1,0,1,0,2,1
0,0,0,0,0,2,33.672469693918465,1,4,3,0,2,0,1,1,1,0
0,0,0,0,0,0,38.22341984881582,1,4,2,1,0,0,1,1,1,0
0,0,1,0,0,3,37.83071424344359,0,3,3,1,2,0,1,2,0,1
0,0,0,0,0,1,27.550687243856146,1,2,2,1,1,0,0,0,1,0
0,0,1,0,0,1,34.06114379025259,1,6,1,0,1,0,1,2,1,1
0,0,0,0,0,0,11.190676879953763,1,3,5,1,1,0,0,0,1,0
0,0,0,0,0,1,42.10861508249537,1,2,4,0,1,0,1,2,1,0
0,0,0,0,0,1,48.653657844234395,1,8,5,0,1,0,1,2,2,0
0,0,0,0,0,1,34.672840852743064,1,4,5,1,1,0,1,2,1,0
0,0,0,0,0,1,17.96399341470337,1,6,2,1,1,0,0,0,0,0
0,0,0,1,0,0,39.80941301691236,1,2,2,1,1,0,0,0,0,1
