violence_physique,viol_phys_mod,viol_phys_sev,age_femme,education_femme,sit_matrimoniale,enceinte,lecture_journal,ecoute_radio,regarde_tv,score_media,age_conjoint,ecart_age,education_conjoint,conjoint_alcool,region,milieu
0,0.0,0.0,42,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,43.0,1.0,Superieur,Non,Nord,Urbain
1,1.0,1.0,30,Secondaire,Separee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,38.0,8.0,Superieur,Oui,Nord,Urbain
1,1.0,0.0,28,Secondaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Jamais,0.6666666666666666,32.0,4.0,Superieur,Non,Nord,Urbain
0,0.0,0.0,28,Primaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,33.0,5.0,Superieur,Non,Nord,Urbain
0,0.0,0.0,48,Secondaire,Mariee,Non,Au_moins_1x_sem,Jamais,Au_moins_1x_sem,1.3333333333333333,56.0,8.0,Secondaire,Oui,Nord,Urbain
1,1.0,0.0,38,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,47.0,9.0,Secondaire,Non,Nord,Urbain
1,1.0,0.0,45,Secondaire,Separee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,38.0,8.0,Superieur,Oui,Nord,Urbain
0,0.0,0.0,23,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,35.0,12.0,Superieur,Non,Nord,Urbain
0,0.0,0.0,25,Superieur,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,30.0,5.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,28,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,35.0,7.0,Superieur,Non,Est,Urbain
0,0.0,0.0,29,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,31.0,2.0,Superieur,Non,Est,Urbain
0,0.0,0.0,40,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,50.0,10.0,Secondaire,Non,Est,Urbain
0,0.0,0.0,40,Secondaire,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,59.0,19.0,Superieur,Non,Est,Urbain
0,0.0,0.0,48,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,64.0,16.0,Superieur,Non,Est,Urbain
0,0.0,0.0,32,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,41.0,9.0,Secondaire,Non,Est,Urbain
0,0.0,0.0,26,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,30.0,4.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,28,Aucun,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,48.0,20.0,Aucun,Non,Est,Urbain
0,0.0,0.0,18,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,20.0,Secondaire,Non,Est,Urbain
0,0.0,0.0,33,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,41.0,8.0,Superieur,Non,Sud_Ouest,Rural
0,0.0,0.0,38,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,42.0,4.0,Superieur,Non,Sud_Ouest,Rural
1,1.0,1.0,31,Primaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,42.0,11.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,26,Secondaire,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,33.0,7.0,Superieur,Oui,Sud_Ouest,Rural
1,1.0,1.0,23,Secondaire,Union_libre,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,25.0,2.0,Superieur,Non,Sud_Ouest,Rural
0,0.0,0.0,22,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,27.0,5.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,25,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,13.0,Superieur,Non,Sud_Ouest,Rural
0,0.0,0.0,41,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,49.0,8.0,Superieur,Non,Centre,Rural
1,1.0,0.0,32,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,45.0,13.0,Superieur,Oui,Centre,Rural
1,1.0,0.0,42,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,60.0,18.0,Secondaire,Oui,Centre,Rural
1,1.0,0.0,19,Secondaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Centre,Rural
1,1.0,0.0,42,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,65.0,23.0,Secondaire,Oui,Centre,Rural
1,1.0,1.0,20,Secondaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,28.0,8.0,Superieur,Oui,Centre,Rural
0,0.0,0.0,34,Primaire,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Jamais,1.0,41.0,7.0,Superieur,Non,Centre,Rural
1,1.0,1.0,37,Secondaire,Separee,Non,Moins_1x_sem,Moins_1x_sem,Jamais,0.6666666666666666,38.0,8.0,Superieur,Non,Centre,Rural
0,0.0,0.0,35,Aucun,Veuve,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Sud,Rural
0,0.0,0.0,45,Primaire,Veuve,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,38.0,8.0,Superieur,Non,Sud,Rural
1,1.0,0.0,30,Primaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Sud,Rural
1,1.0,1.0,44,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,60.0,16.0,Aucun,Oui,Sud,Rural
0,0.0,0.0,30,Aucun,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,45.0,15.0,Secondaire,Oui,Sud,Rural
0,0.0,0.0,42,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,54.0,12.0,Primaire,Oui,Sud,Rural
0,0.0,0.0,48,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,58.0,10.0,Primaire,Oui,Sud,Rural
1,1.0,0.0,27,Primaire,Separee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,38.0,8.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,38,Secondaire,Veuve,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,41,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,65.0,24.0,Primaire,Oui,Sud,Rural
0,0.0,0.0,33,Aucun,Union_libre,Oui,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,52.0,19.0,Aucun,Oui,Sud,Rural
0,0.0,0.0,28,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,34.0,6.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,20,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,21.0,1.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,37,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,46.0,9.0,Aucun,Non,Littoral,Rural
1,1.0,0.0,20,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,24.0,4.0,Aucun,Oui,Littoral,Rural
0,0.0,0.0,35,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,5.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,39,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,50.0,11.0,Aucun,Oui,Littoral,Rural
0,0.0,0.0,27,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,41.0,14.0,Superieur,Non,Littoral,Rural
0,0.0,0.0,29,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,6.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,25,Secondaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,35.0,10.0,Aucun,Non,Littoral,Rural
1,1.0,1.0,29,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,36.0,7.0,Aucun,Oui,Littoral,Rural
0,0.0,0.0,25,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,39.0,14.0,Superieur,Oui,Ouest,Urbain
0,0.0,0.0,34,Superieur,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,37.0,3.0,Superieur,Non,Ouest,Urbain
0,0.0,0.0,17,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,21.0,4.0,Superieur,Oui,Ouest,Urbain
1,1.0,0.0,29,Primaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Ouest,Urbain
0,0.0,0.0,43,Secondaire,Divorcee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Ouest,Urbain
0,0.0,0.0,33,Superieur,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,35.0,2.0,Superieur,Non,Extreme_Nord,Urbain
0,0.0,0.0,27,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,40.0,13.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,32,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,42.0,10.0,Superieur,Non,Extreme_Nord,Urbain
0,0.0,0.0,25,Primaire,Union_libre,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,40.0,15.0,Superieur,Non,Extreme_Nord,Urbain
0,0.0,0.0,34,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,40.0,6.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,28,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,36.0,8.0,Superieur,Oui,Extreme_Nord,Urbain
1,1.0,0.0,34,Superieur,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,36.0,2.0,Superieur,Oui,Extreme_Nord,Urbain
1,1.0,0.0,25,Secondaire,Mariee,Non,Au_moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,32.0,7.0,Secondaire,Non,Extreme_Nord,Urbain
0,0.0,0.0,27,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,41.0,14.0,Secondaire,Non,Extreme_Nord,Urbain
1,1.0,0.0,22,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,28.0,6.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,29,Superieur,Union_libre,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,35.0,6.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,28,Secondaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,32.0,4.0,Superieur,Non,Extreme_Nord,Urbain
1,1.0,1.0,31,Secondaire,Separee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,38.0,8.0,Superieur,Oui,Extreme_Nord,Urbain
1,1.0,1.0,33,Secondaire,Divorcee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Extreme_Nord,Urbain
1,1.0,0.0,31,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,31.0,0.0,Primaire,Oui,Nord_Ouest,Rural
0,0.0,0.0,24,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,8.0,Primaire,Non,Nord_Ouest,Rural
0,0.0,0.0,34,Aucun,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,57.0,23.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,25,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,41.0,16.0,Primaire,Non,Nord_Ouest,Rural
0,0.0,0.0,29,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,11.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,18,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,34.0,16.0,Aucun,Non,Nord_Ouest,Rural
1,1.0,0.0,40,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,48.0,8.0,Aucun,Oui,Nord_Ouest,Rural
0,0.0,0.0,18,Aucun,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,14.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,24,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,11.0,Superieur,Non,Nord_Ouest,Rural
1,1.0,0.0,27,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,8.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,39,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,45.0,6.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,24,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,11.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,24,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,27.0,3.0,Secondaire,Non,Nord_Ouest,Rural
0,0.0,0.0,32,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,46.0,14.0,Secondaire,Non,Nord_Ouest,Rural
0,0.0,0.0,22,Primaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,49.0,27.0,Primaire,Non,Nord_Ouest,Rural
0,0.0,0.0,25,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,34.0,9.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,27,Primaire,Mariee,Non,Moins_1x_sem,Jamais,Moins_1x_sem,0.6666666666666666,38.0,11.0,Superieur,Non,Nord_Ouest,Rural
1,1.0,0.0,23,Primaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,30.0,7.0,Primaire,Non,Extreme_Nord,Rural
1,1.0,1.0,35,Secondaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Extreme_Nord,Rural
1,1.0,1.0,43,Primaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,46.0,3.0,Superieur,Oui,Extreme_Nord,Rural
0,0.0,0.0,38,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,45.0,7.0,Superieur,Oui,Extreme_Nord,Rural
1,1.0,1.0,40,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,45.0,5.0,Superieur,Oui,Extreme_Nord,Rural
0,0.0,0.0,24,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,42.0,18.0,Superieur,Oui,Extreme_Nord,Rural
1,1.0,0.0,25,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,35.0,10.0,Primaire,Non,Extreme_Nord,Rural
1,1.0,1.0,38,Aucun,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Extreme_Nord,Rural
1,1.0,1.0,35,Primaire,Divorcee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Extreme_Nord,Rural
1,1.0,1.0,19,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,25.0,6.0,Secondaire,Non,Extreme_Nord,Rural
1,1.0,0.0,42,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,54.0,12.0,Superieur,Non,Extreme_Nord,Rural
0,0.0,0.0,32,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,6.0,Secondaire,Non,Extreme_Nord,Rural
0,0.0,0.0,23,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,15.0,Primaire,Non,Extreme_Nord,Rural
1,1.0,0.0,32,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,40.0,8.0,Superieur,Oui,Nord,Urbain
0,0.0,0.0,17,Secondaire,Union_libre,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,25.0,8.0,Superieur,Oui,Nord,Urbain
0,0.0,0.0,35,Primaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,73.0,38.0,Superieur,Non,Nord,Urbain
0,0.0,0.0,16,Secondaire,Union_libre,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,22.0,6.0,Superieur,Non,Nord,Urbain
1,1.0,0.0,38,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,44.0,6.0,Superieur,Oui,Nord,Urbain
1,1.0,0.0,17,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,24.0,7.0,Superieur,Oui,Nord,Urbain
1,1.0,0.0,33,Primaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,-1.0,Secondaire,Oui,Nord,Urbain
0,0.0,0.0,26,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,40.0,14.0,Superieur,Non,Nord,Urbain
1,1.0,0.0,35,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,42.0,7.0,Superieur,Oui,Nord,Urbain
1,1.0,0.0,43,Primaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,48.0,5.0,Secondaire,Oui,Nord,Urbain
1,1.0,0.0,43,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,44.0,1.0,Superieur,Oui,Nord,Urbain
0,0.0,0.0,42,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,47.0,5.0,Superieur,Oui,Nord,Urbain
1,1.0,1.0,43,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,56.0,13.0,Superieur,Oui,Nord,Urbain
0,0.0,0.0,35,Secondaire,Mariee,Oui,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,40.0,5.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,28,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,37.0,9.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,23,Secondaire,Mariee,Oui,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,29.0,6.0,Superieur,Non,Est,Urbain
0,0.0,0.0,28,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,35.0,7.0,Secondaire,Non,Est,Urbain
0,0.0,0.0,47,Secondaire,Veuve,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Non,Est,Urbain
1,1.0,0.0,32,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,42.0,10.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,42,Secondaire,Veuve,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Est,Urbain
1,1.0,1.0,45,Superieur,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,54.0,9.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,16,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,21.0,5.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,30,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,42.0,12.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,27,Superieur,Mariee,Oui,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,34.0,7.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,34,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,41.0,7.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,33,Secondaire,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,39.0,6.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,40,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,52.0,12.0,Aucun,Non,Nord_Ouest,Urbain
0,0.0,0.0,28,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,30.0,2.0,Primaire,Oui,Nord_Ouest,Urbain
0,0.0,0.0,30,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Nord_Ouest,Urbain
1,1.0,0.0,30,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,35.0,5.0,Superieur,Oui,Nord_Ouest,Urbain
0,0.0,0.0,32,Superieur,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,39.0,7.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,36,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,43.0,7.0,Aucun,Non,Nord_Ouest,Urbain
0,0.0,0.0,24,Superieur,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,33.0,9.0,Superieur,Non,Nord_Ouest,Urbain
1,1.0,1.0,31,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,7.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,49,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,68.0,19.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,19,Secondaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,20.0,1.0,Secondaire,Non,Adamaoua,Rural
1,1.0,0.0,22,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,31.0,9.0,Superieur,Non,Adamaoua,Rural
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,67.0,37.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,18,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,26.0,8.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,26,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Jamais,0.6666666666666666,33.0,7.0,Superieur,Oui,Adamaoua,Rural
1,1.0,0.0,26,Aucun,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Adamaoua,Rural
0,0.0,0.0,25,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,34.0,9.0,Secondaire,Non,Adamaoua,Rural
0,0.0,0.0,20,Aucun,Union_libre,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,36.0,16.0,Secondaire,Non,Adamaoua,Rural
1,1.0,1.0,25,Primaire,Mariee,Oui,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,35.0,10.0,Primaire,Non,Adamaoua,Rural
0,0.0,0.0,15,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,20.0,5.0,Superieur,Non,Adamaoua,Rural
0,0.0,0.0,36,Aucun,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,56.0,20.0,Aucun,Non,Adamaoua,Rural
1,1.0,1.0,21,Primaire,Veuve,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,38.0,8.0,Superieur,Oui,Adamaoua,Rural
1,1.0,0.0,25,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,37.0,12.0,Superieur,Non,Adamaoua,Rural
0,0.0,0.0,49,Superieur,Separee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,38.0,8.0,Superieur,Non,Est,Urbain
1,1.0,0.0,24,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,34.0,10.0,Superieur,Oui,Est,Urbain
1,1.0,0.0,48,Primaire,Separee,Non,Au_moins_1x_sem,Jamais,Jamais,0.6666666666666666,38.0,8.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,30,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,34.0,4.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,30,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,37.0,7.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,21,Secondaire,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,27.0,6.0,Superieur,Oui,Est,Urbain
1,1.0,0.0,30,Secondaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,39.0,9.0,Superieur,Oui,Est,Urbain
1,1.0,0.0,30,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,47.0,17.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,33,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,43.0,10.0,Superieur,Oui,Est,Urbain
1,1.0,0.0,46,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,32,Secondaire,Mariee,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,43.0,11.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,22,Primaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,28.0,6.0,Superieur,Non,Est,Urbain
0,0.0,0.0,43,Superieur,Mariee,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,64.0,21.0,Superieur,Non,Est,Urbain
0,0.0,0.0,35,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,45.0,10.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,29,Secondaire,Mariee,Oui,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,32.0,3.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,34,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,4.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,32,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,35.0,3.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,28,Aucun,Divorcee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,38,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,52.0,14.0,Aucun,Non,Littoral,Urbain
